date	5.5	5.6	7.0	7.1	7.2	7.3	7.4	8.0	8.1	8.2	other
2017-03-26	48	124	109	35	0						0
2017-04-02	129	475	392	114	0						0
2017-04-09	198	889	681	166	0						0
2017-04-16	263	1281	964	224	0						0
2017-04-23	335	1646	1218	284	1						0
2017-04-30	399	1989	1477	342	1						0
2017-05-07	472	2412	1776	428	1						0
2017-05-14	523	2896	2072	514	1						0
2017-05-21	563	3108	2224	574	1						0
2017-05-28	563	3108	2225	574	1						0
2017-06-04	617	3374	2398	625	1						0
2017-06-11	675	3739	2680	709	1						0
2017-06-18	735	4124	2942	812	1						0
2017-06-25	811	4512	3214	915	1						0
2017-07-02	856	4873	3456	1034	1						0
2017-07-09	888	5128	3637	1131	1						0
2017-07-16	887	5244	3663	1155	1						0
2017-07-23	890	5342	3677	1161	1						0
2017-07-30	894	5421	3690	1172	1						0
2017-08-06	899	5474	3707	1181	1						0
2017-08-13	903	5534	3718	1186	1						0
2017-08-20	901	5585	3721	1198	1						0
2017-08-27	912	5641	3726	1222	1						0
2017-09-03	913	5704	3750	1236	1						0
2017-09-10	915	5757	3763	1245	1						0
2017-09-17	917	5824	3768	1252	1						0
2017-09-24	921	5891	3783	1261	1						0
2017-10-01	921	5949	3790	1274	1						0
2017-10-08	922	6018	3804	1277	1						0
2017-10-15	924	6053	3824	1286	1						0
2017-10-22	927	6101	3834	1300	1						0
2017-10-29	931	6164	3840	1306	1						0
2017-11-05	930	6209	3847	1315	1						0
2017-11-12	927	6258	3858	1320	1						0
2017-11-19	928	6313	3864	1325	1						0
2017-11-26	931	6376	3873	1330	1						0
2017-12-03	931	6421	3883	1342	1						0
2017-12-10	930	6469	3884	1348	1						0
2017-12-17	936	6538	3892	1349	2						0
2017-12-24	935	6593	3913	1351	2						0
2017-12-31	935	6647	3911	1357	2						0
2018-01-07	936	6711	3916	1359	3						0
2018-01-14	939	6781	3912	1361	4						0
2018-01-21	941	6838	3917	1360	9						0
2018-01-28	942	6895	3919	1362	11						0
2018-02-04	944	6970	3923	1370	16						0
2018-02-11	944	7022	3934	1374	20						0
2018-02-18	944	7083	3940	1376	23						0
2018-02-25	944	7134	3963	1376	23						0
2018-03-04	946	7189	3972	1378	26						0
2018-03-11	945	7249	3985	1379	29						0
2018-03-18	945	7187	4000	1382	29						0
2018-03-25	945	7146	4008	1382	31						0
2018-04-01	942	7125	4008	1382	37						0
2018-04-08	946	7112	4013	1385	38						0
2018-04-15	947	7099	4019	1388	39						0
2018-04-22	948	7091	4030	1389	40						0
2018-04-29	949	7088	4034	1389	43						0
2018-05-06	948	7084	4035	1390	48						0
2018-05-13	948	7076	4044	1394	50						0
