date	5.5	5.6	7.0	7.1	7.2	7.3	7.4	8.0	8.1	8.2	other
2017-03-26											0
2017-04-02											0
2017-04-09											0
2017-04-16											0
2017-04-23											0
2017-04-30											0
2017-05-07											0
2017-05-14											0
2017-05-21											0
2017-05-28											0
2017-06-04											0
2017-06-11											0
2017-06-18											0
2017-06-25											0
2017-07-02											0
2017-07-09											0
2017-07-16											0
2017-07-23											0
2017-07-30											0
2017-08-06											0
2017-08-13											0
2017-08-20											0
2017-08-27											0
2017-09-03											0
2017-09-10											0
2017-09-17	0	3	5	1	0						0
2017-09-24	1	3	23	12	1						0
2017-10-01	1	8	32	13	1						0
2017-10-08	1	17	45	17	1						0
2017-10-15	4	18	56	24	1						0
2017-10-22	5	21	71	28	1						0
2017-10-29	5	25	86	37	1						0
2017-11-05	10	29	92	43	1						0
2017-11-12	10	30	103	50	2						0
2017-11-19	10	32	115	55	2						0
2017-11-26	12	33	125	62	2						0
2017-12-03	12	36	133	65	2						0
2017-12-10	13	40	143	73	5						0
2017-12-17	13	41	154	74	7						0
2017-12-24	14	43	163	80	7						0
2017-12-31	14	44	174	86	7						0
2018-01-07	14	49	184	90	12						0
2018-01-14	15	52	200	91	15						0
2018-01-21	15	53	213	93	17						0
2018-01-28	16	56	229	97	20						0
2018-02-04	17	59	240	102	20						0
2018-02-11	17	63	258	110	26						0
2018-02-18	17	69	274	115	28						0
2018-02-25	20	69	287	118	31						0
2018-03-04	20	71	296	120	36						0
2018-03-11	21	72	303	121	45						0
2018-03-18	21	73	315	124	47						0
2018-03-25	21	76	325	128	51						0
2018-04-01	20	69	318	121	45						0
2018-04-08	20	73	331	129	49						0
2018-04-15	20	71	339	126	49						0
2018-04-22	20	71	343	123	47						0
2018-04-29	20	69	345	122	52						0
2018-05-06	20	69	344	120	51						0
2018-05-13	20	69	346	119	57						0
2018-05-20	20	70	353	117	62						0
2018-05-27	20	70	372	117	68						0
2018-06-03	20	70	371	118	67						0
2018-06-10	20	69	542	170	149						0
2018-06-17	21	70	903	272	404						2
2018-06-24	21	71	1260	379	676						2
2018-07-01	21	70	1550	484	914						4
2018-07-08	21	74	1860	608	1196						5
2018-07-15	21	78	2216	719	1552						6
2018-07-22	20	79	2517	842	1925						8
2018-07-29	20	79	2835	938	2237						8
2018-08-05	20	79	3171	1034	2531						8
2018-08-12	20	79	3399	1094	2733						8
2018-08-19	20	80	3549	1182	2911						9
2018-08-26	20	81	3698	1260	3069						9
2018-09-02	0	4	1379	489	1276	2	0				0
2018-09-09	0	7	1541	563	1464	4	0				0
2018-09-16	0	7	1905	676	1845	7	0				0
2018-09-23	0	6	2150	762	2277	12	0				0
2018-09-30	0	10	2505	885	2690	18	0				0
2018-10-07	0	7	2602	927	2918	19	0				0
2018-10-14	0	6	2653	968	3134	25	0				0
2018-10-21	0	8	2681	970	3226	28	0				0
2018-10-28	0	5	2717	1001	3403	31	0				0
2018-11-04	0	7	2714	1003	3578	37	0				0
2018-11-11	0	7	2822	1021	3640	42	0				0
2018-11-18	0	11	2830	1030	3697	48	0				0
2018-11-25	0	14	2799	1043	3703	45	0				0
2018-12-02	0	12	2899	1095	3683	44	0				0
2018-12-09	0	12	2915	1108	3709	58	0				0
2018-12-16	0	7	2930	1128	3627	115	0				0
2018-12-23	0	7	2848	1093	3506	152	0				0
2018-12-30	0	9	2855	1079	3437	210	0				0
2019-01-06	0	11	2929	1129	3558	283	0				0
2019-01-13	0	10	2676	1040	3411	232	0				0
2019-01-20	0	9	2570	995	3325	213	0				0
