date	5.5	5.6	7.0	7.1	7.2	7.3	7.4	8.0	8.1	8.2	other
2017-03-26	3	2	0	1	0						0
2017-04-02	6	10	9	3	0						0
2017-04-09	12	18	22	4	0						0
2017-04-16	13	27	25	6	0						0
2017-04-23	13	33	27	8	0						0
2017-04-30	14	34	27	8	0						0
2017-05-07	15	36	27	7	0						0
2017-05-14	15	39	28	6	0						0
2017-05-21	15	39	30	6	0						0
2017-05-28	15	39	30	6	0						0
2017-06-04	16	44	31	7	0						0
2017-06-11	16	45	32	8	0						0
2017-06-18	17	45	35	10	0						0
2017-06-25	17	49	41	13	0						0
2017-07-02	17	50	42	16	0						0
2017-07-09	41	139	132	67	0						0
2017-07-16	106	408	389	224	0						0
2017-07-23	162	665	678	371	0						0
2017-07-30	235	923	952	489	0						0
2017-08-06	297	1177	1225	637	0						0
2017-08-13	352	1440	1562	777	0						0
2017-08-20	435	1719	1913	950	0						0
2017-08-27	460	1994	2206	1107	0						0
2017-09-03	515	2264	2499	1307	1						0
2017-09-10	560	2519	2808	1476	1						0
2017-09-17	611	2764	3127	1686	1						0
2017-09-24	664	2971	3412	1923	1						0
2017-10-01	704	3178	3703	2161	1						0
2017-10-08	757	3436	4014	2409	2						0
2017-10-15	798	3713	4322	2650	5						0
2017-10-22	862	3963	4655	2889	8						0
2017-10-29	915	4195	4948	3158	10						0
2017-11-05	966	4458	5302	3458	11						0
2017-11-12	1045	4698	5627	3739	15						0
2017-11-19	1103	4991	5942	4061	22						0
2017-11-26	1203	5473	6268	4352	23						0
2017-12-03	1247	5736	6617	4588	32						0
2017-12-10	1267	5829	6718	4681	38						0
2017-12-17	1264	5838	6727	4688	43						0
2017-12-24	1268	5859	6739	4688	45						0
2017-12-31	1280	5887	6750	4689	46						0
2018-01-07	1284	5913	6761	4713	48						0
2018-01-14	1287	5933	6774	4743	54						0
2018-01-21	1290	5950	6774	4753	62						0
2018-01-28	1291	5971	6794	4774	65						0
2018-02-04	1289	5988	6813	4784	71						0
2018-02-11	1295	6007	6818	4791	77						0
2018-02-18	1295	6036	6825	4797	80						0
2018-02-25	1297	6057	6830	4808	89						0
2018-03-04	1302	6076	6843	4824	92						0
2018-03-11	1307	6090	6851	4833	103						0
2018-03-18	1312	6098	6861	4840	109						0
2018-03-25	1316	6116	6876	4843	115						0
2018-04-01	1303	5921	6857	4823	119						0
2018-04-08	1303	5934	6876	4824	123						0
2018-04-15	1304	5936	6891	4827	125						0
2018-04-22	1305	5946	6908	4830	128						0
2018-04-29	1308	5955	6914	4836	135						0
2018-05-06	1312	5973	6921	4840	140						0
2018-05-13	1311	5979	6928	4843	142						0
2018-05-20	1314	5990	6930	4853	151						0
2018-05-27	1320	5994	6935	4859	155						0
2018-06-03	1325	6004	6938	4862	158						0
2018-06-10	1327	6016	6935	4864	165						0
2018-06-17	1329	6024	6946	4866	172						0
2018-06-24	1355	6036	6956	4870	177						0
2018-07-01	1356	6048	6963	4874	186						0
2018-07-08	1356	6050	6977	4875	195						0
2018-07-15	1356	6053	6980	4874	201						0
2018-07-22	1355	6060	6989	4877	204						0
2018-07-29	1356	6066	6991	4879	208						0
2018-08-05	1356	6075	6998	4884	213						0
2018-08-12	1356	6075	6998	4885	216						0
2018-08-19	1356	6078	7000	4886	224						0
2018-08-26	1357	6079	7000	4889	227						0
2018-09-02	3	24	12	11	21	0	0				0
2018-09-09	5	28	17	14	26	0	0				0
2018-09-16	14	50	40	24	44	0	0				0
2018-09-23	14	62	53	28	51	0	0				0
2018-09-30	14	74	55	41	53	0	0				0
2018-10-07	18	72	49	46	59	0	0				0
2018-10-14	15	74	46	47	54	0	0				0
2018-10-21	9	56	44	51	42	0	0				0
2018-10-28	8	57	58	48	38	0	0				0
2018-11-04	6	50	59	38	29	0	0				0
2018-11-11	7	59	62	40	26	0	0				0
2018-11-18	5	50	49	35	25	0	0				0
2018-11-25	3	49	31	27	28	0	0				0
2018-12-02	3	47	23	29	27	0	0				0
2018-12-09	3	36	23	24	30	0	0				0
2018-12-16	3	33	24	19	26	0	0				0
2018-12-23	3	26	16	18	20	0	0				0
2018-12-30	2	20	21	22	20	1	0				0
2019-01-06	0	29	24	26	27	1	0				0
2019-01-13	0	29	28	30	39	2	0				0
2019-01-20	2	34	27	34	43	2	0				0
2019-01-27	2	42	36	28	61	1	0				0
2019-02-03	3	41	37	25	66	3	0				0
2019-02-10	5	43	26	22	61	2	0				0
2019-02-17	6	45	28	25	64	2	0				0
2019-02-24	7	47	32	34	56	2	0				0
2019-03-03	7	38	27	33	39	4	0				0
2019-03-10	7	38	26	35	41	3	0				0
2019-03-17	6	37	29	32	43	7	0				0
2019-03-24	4	36	18	37	43	7	0				0
2019-03-31	3	37	21	36	37	5	0				0
